date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2008-11-01,12.6,0.11,-0.55,-1.0815483891911792,0.32258435892957976,-0.653614123301103,0.5068266776142429,0.7337345078073138
2008-12-01,16.8,-0.044,-1.6,-1.031199094444506,-1.1789920078415201,-1.919495895898993,-0.22199723431000162,0.39078958002276976
2009-01-01,10.5,-0.152,-0.85,-1.1067230365645155,-2.232045563758915,-1.015294629757643,-0.31931107679694537,0.34555806983377246
2009-02-01,6.6000000000000005,-0.146,-0.79,-1.1534759531149978,-2.1735425884301707,-0.9429585284663351,-0.2639165056648193,0.3710224453919521
2009-03-01,54.8,-0.021,-0.61,-0.5756578562603208,-0.9547306024146676,-0.725950224592411,-0.14378029751272203,0.42860117840332684
2009-04-01,12.6,-0.038,-0.33,-1.0815483891911792,-1.120489032512776,-0.3883817518996403,0.12695113446182874,0.5631367480651653
2009-05-01,169.8,0.016,0.01,0.8029537856128715,-0.5939622545540786,0.0215228220844384,-0.5753610047557717,0.24035722977592042
2009-06-01,174.6,0.04,0.28,0.8604958367519262,-0.359950353239102,0.3470352778953244,-0.4688259687686288,0.28137488417388806
2009-07-01,108.9,-0.01,0.45,0.0728890117861114,-0.8474751476453032,0.5519875648873638,-0.1802895372091739,0.4108193955851589
2009-08-01,76.39999999999999,0.114,0.58,-0.31671862613457347,0.3615863424820759,0.7087157843518643,0.40857837268228236,0.6936324629733801
2009-09-01,177.0,0.251,0.71,0.8892668623214538,1.6974042791550672,0.865444003816365,0.2376766533490662,0.6166500271121328
2009-10-01,35.7,0.198,1.01,-0.804627268084477,1.180627997084494,1.2271245102729051,1.0019269352221678,0.8812011162101192
2009-11-01,22.8,0.187,1.36,-0.9592715305206873,1.0733725423151297,1.6490851011388687,1.1314645481826562,0.9057599527095149
2009-12-01,37.8,0.095,-0.73,-0.7794526207111405,0.17632692060771937,-0.870622427175027,0.26849990110288063,0.6311142196765204
2010-01-01,31.2,-0.014,1.5,-0.858572941027341,-0.8864771311977994,1.817869337485254,0.5269171986513815,0.7415105286565081
